claim_id,policy_id,claimant_id,repair_shop_id,policy_start_date,incident_date,claim_report_date,claim_type,damage_area,estimated_repair_cost,incident_city,prior_claims_12m,linked_claims_same_phone,linked_claims_same_repair_shop,claimant_narrative,adjuster_note,fraud_pattern_type,is_suspicious,days_since_policy_start,reporting_delay_days,repair_cost_band,adjuster_suspicious_keyword_hits,rule_score,rule_hits,rule_score_normalized,anomaly_prediction,anomaly_decision_score,anomaly_score_raw,anomaly_score_normalized,final_score,risk_level,review_decision
CLM-00159,POL-3661,CUST-4939,SHOP-019,2025-02-02,2026-02-13,2026-02-17,theft,right side,11189,Sherbrooke,0,0,2,My car was stolen in Sherbrooke and later found with damage.,Claim details and visible damage are coherent.,normal,0,376,4,very_high,0,3,"[""repair estimate above normal threshold"", ""single-area damage with unusually high repair cost""]",15.789473684210526,1,0.0880458064012733,-0.0880458064012733,27.463225241432525,20.458974307099325,low,approve_or_fast_track
CLM-00485,POL-2533,CUST-4337,SHOP-028,2024-10-17,2025-02-16,2025-02-17,vandalism,left side,3807,Sherbrooke,0,0,2,My parked car was vandalized in Sherbrooke and the left side was damaged.,Claim details and visible damage are coherent.,normal,0,122,1,medium,0,0,[],0.0,1,0.15906688509341949,-0.15906688509341949,1.7249974081985544,0.6899989632794218,low,approve_or_fast_track
CLM-00572,POL-6298,CUST-3844,SHOP-001,2025-02-15,2026-02-14,2026-02-16,collision,right side,2371,Quebec City,0,0,2,I was driving in Quebec City when another vehicle hit the right side of my car.,Claim details and visible damage are coherent.,normal,0,364,2,low,0,0,[],0.0,1,0.13905487330110267,-0.13905487330110267,8.977403713440637,3.590961485376255,low,approve_or_fast_track
CLM-00024,POL-5371,CUST-3608,SHOP-026,2025-12-19,2026-01-31,2026-02-03,collision,right side,2411,Laval,1,0,2,I lost control briefly and damaged the right side of my vehicle in Laval.,Observed damage aligns with reported incident details.,normal,0,43,3,low,0,0,[],0.0,1,0.13278897492848346,-0.13278897492848346,11.24818195089083,4.499272780356332,low,approve_or_fast_track
CLM-00717,POL-8656,CUST-4903,SHOP-005,2024-01-16,2024-01-22,2024-01-25,theft,front,11980,Gatineau,1,0,35,I discovered my vehicle missing in Gatineau and reported it immediately.,Claim filed shortly after policy inception. Damage appears less severe than estimated cost suggests.,early_policy,1,6,3,very_high,1,10,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""single-area damage with unusually high repair cost""]",52.63157894736842,1,0.10608690827594452,-0.10608690827594452,20.925081932941467,39.94898014159764,medium,review_with_slm
CLM-00638,POL-1710,CUST-3475,SHOP-006,2025-03-14,2025-03-20,2025-03-21,vandalism,rear,7017,Laval,1,0,35,I found damage on the rear of my vehicle while parked in Laval.,Claim filed shortly after policy inception. Damage appears less severe than estimated cost suggests.,early_policy,1,6,1,high,1,7,"[""claim filed shortly after policy start"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language""]",36.84210526315789,1,0.09728058947768059,-0.09728058947768059,24.11651529013255,31.751869273947754,medium,review_with_slm
CLM-00993,POL-1769,CUST-3005,SHOP-003,2025-02-05,2025-02-13,2025-02-15,collision,front,10268,Sherbrooke,5,15,73,I was hit on the front while driving in Sherbrooke.,"Claim reported shortly after policy start. Estimate is unusually high. Observed damage on the right side, inconsistent with claimant statement. Repair shop is linked to several flagged claims.",mixed,1,8,2,very_high,5,17,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""multiple prior claims in the last 12 months"", ""same phone number linked to multiple claims"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""narrative inconsistency detected"", ""single-area damage with unusually high repair cost""]",89.47368421052632,-1,-0.09033720842860515,0.09033720842860515,92.10970431241694,90.52809225128257,high,priority_investigation
CLM-00954,POL-4932,CUST-9401,SHOP-020,2025-05-22,2025-11-10,2025-11-11,vandalism,rear,3511,Montreal,0,0,36,Another vehicle struck me on the rear in Montreal.,Inspection found primary damage on the front. Damage pattern does not match the claimant statement.,narrative_inconsistency,1,172,1,medium,1,7,"[""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""narrative inconsistency detected""]",36.84210526315789,1,0.09525467754613837,-0.09525467754613837,24.850711163024396,32.04554762310449,medium,review_with_slm
CLM-00574,POL-6209,CUST-8899,SHOP-003,2024-12-09,2025-01-17,2025-01-21,vandalism,right side,3066,Gatineau,0,0,2,My parked car was vandalized in Gatineau and the right side was damaged.,Damage appears consistent with claimant statement. Estimate is within expected range.,normal,0,39,4,medium,0,0,[],0.0,1,0.13468263455649698,-0.13468263455649698,10.561914664587292,4.224765865834917,low,approve_or_fast_track
CLM-00578,POL-2503,CUST-3845,SHOP-019,2025-07-16,2026-03-15,2026-03-16,collision,front,3545,Sherbrooke,1,0,2,I lost control briefly and damaged the front of my vehicle in Sherbrooke.,Damage appears consistent with claimant statement. Estimate is within expected range.,normal,0,242,1,medium,0,0,[],0.0,1,0.15888170917830974,-0.15888170917830974,1.7921056523999952,0.7168422609599981,low,approve_or_fast_track
CLM-00414,POL-1859,CUST-9804,SHOP-006,2024-06-10,2024-08-08,2024-08-11,vandalism,front,2090,Laval,1,0,2,I found damage on the front of my vehicle while parked in Laval.,Observed damage aligns with reported incident details.,normal,0,59,3,low,0,0,[],0.0,1,0.1362192545948263,-0.1362192545948263,10.005039475306246,4.002015790122498,low,approve_or_fast_track
CLM-00922,POL-3087,CUST-2571,SHOP-003,2025-12-04,2026-02-26,2026-02-27,collision,front,1840,Montreal,4,21,73,Another driver struck my vehicle on the front while I was driving in Montreal.,Repeated entity pattern detected across recent claims.,repeated_entity,1,84,1,low,0,6,"[""multiple prior claims in the last 12 months"", ""same phone number linked to multiple claims"", ""repair shop linked to multiple claims""]",31.57894736842105,-1,-0.05869635822958197,0.05869635822958197,80.64297603601662,51.20455883545928,medium,review_with_slm
CLM-00145,POL-9843,CUST-4559,SHOP-025,2024-02-27,2024-08-18,2024-08-22,theft,rear,11682,Sherbrooke,1,0,2,I discovered my vehicle missing in Sherbrooke and reported it immediately.,Damage appears consistent with claimant statement. Estimate is within expected range.,normal,0,173,4,very_high,0,3,"[""repair estimate above normal threshold"", ""single-area damage with unusually high repair cost""]",15.789473684210526,1,0.10877404988224748,-0.10877404988224748,19.951254667053487,17.45418607734771,low,approve_or_fast_track
CLM-00979,POL-7075,CUST-9552,SHOP-009,2025-12-07,2026-01-18,2026-01-20,vandalism,left side,3153,Montreal,0,0,37,Another vehicle struck me on the left side in Montreal.,Inspection found primary damage on the right side. Damage pattern does not match the claimant statement.,narrative_inconsistency,1,42,2,medium,1,7,"[""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""narrative inconsistency detected""]",36.84210526315789,1,0.08545539612598763,-0.08545539612598763,28.401996815655682,33.46606188415701,medium,review_with_slm
CLM-00229,POL-7581,CUST-1635,SHOP-013,2024-12-05,2025-12-23,2025-12-24,collision,right side,2600,Longueuil,0,0,2,I lost control briefly and damaged the right side of my vehicle in Longueuil.,Observed damage aligns with reported incident details.,normal,0,383,1,medium,0,0,[],0.0,1,0.1337824218202045,-0.1337824218202045,10.88815415477455,4.355261661909821,low,approve_or_fast_track
CLM-00190,POL-8248,CUST-4559,SHOP-003,2024-04-12,2024-10-02,2024-10-02,vandalism,right side,2939,Quebec City,1,0,2,My parked car was vandalized in Quebec City and the right side was damaged.,Damage appears consistent with claimant statement. Estimate is within expected range.,normal,0,173,0,medium,0,0,[],0.0,1,0.1382732302458919,-0.1382732302458919,9.260673235809985,3.7042692943239945,low,approve_or_fast_track
CLM-00111,POL-2259,CUST-3255,SHOP-017,2025-01-10,2025-08-31,2025-09-02,vandalism,left side,2522,Montreal,0,0,2,My parked car was vandalized in Montreal and the left side was damaged.,Observed damage aligns with reported incident details.,normal,0,233,2,medium,0,0,[],0.0,1,0.15440074032408502,-0.15440074032408502,3.4160206844933496,1.36640827379734,low,approve_or_fast_track
CLM-00195,POL-2412,CUST-8118,SHOP-004,2025-04-09,2026-03-18,2026-03-22,collision,left side,2219,Montreal,0,0,2,Another driver struck my vehicle on the left side while I was driving in Montreal.,Damage appears consistent with claimant statement. Estimate is within expected range.,normal,0,343,4,low,0,0,[],0.0,1,0.1345294915821682,-0.1345294915821682,10.61741408584248,4.246965634336992,low,approve_or_fast_track
CLM-00931,POL-1792,CUST-8685,SHOP-005,2024-05-15,2025-02-16,2025-02-20,theft,left side,8788,Laval,1,1,35,Another vehicle struck me on the left side in Laval.,Inspection found primary damage on the front. Damage pattern does not match the claimant statement.,narrative_inconsistency,1,277,4,very_high,1,10,"[""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""narrative inconsistency detected"", ""brief theft narrative with limited detail""]",52.63157894736842,1,0.01722677902461267,-0.01722677902461267,53.1282291404805,52.83023902461325,medium,review_with_slm
CLM-00200,POL-7044,CUST-4287,SHOP-010,2025-07-31,2026-03-18,2026-03-20,vandalism,rear,3700,Longueuil,1,0,2,My parked car was vandalized in Longueuil and the rear was damaged.,Claim details and visible damage are coherent.,normal,0,230,2,medium,0,0,[],0.0,1,0.15427120934529748,-0.15427120934529748,3.4629630557567723,1.385185222302709,low,approve_or_fast_track
CLM-00634,POL-4077,CUST-2137,SHOP-005,2024-03-14,2024-03-17,2024-03-18,theft,right side,7358,Sherbrooke,0,0,35,My car was stolen in Sherbrooke and later found with damage.,Claim filed shortly after policy inception. Damage appears less severe than estimated cost suggests.,early_policy,1,3,1,high,1,7,"[""claim filed shortly after policy start"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language""]",36.84210526315789,1,0.10922371268101733,-0.10922371268101733,19.788295672681752,30.020581426967432,medium,review_with_slm
CLM-00584,POL-6921,CUST-1462,SHOP-023,2025-11-12,2026-03-04,2026-03-05,theft,right side,10579,Laval,1,0,2,My car was stolen in Laval and later found with damage.,Claim details and visible damage are coherent.,normal,0,112,1,very_high,0,4,"[""repair estimate above normal threshold"", ""brief theft narrative with limited detail"", ""single-area damage with unusually high repair cost""]",21.052631578947366,1,0.1289364591083209,-0.1289364591083209,12.644343931762675,17.68931652007349,low,approve_or_fast_track
CLM-00318,POL-8891,CUST-9841,SHOP-008,2024-04-01,2025-07-27,2025-07-29,theft,right side,7128,Laval,1,0,2,My car was stolen in Laval and later found with damage.,Damage appears consistent with claimant statement. Estimate is within expected range.,normal,0,482,2,high,0,1,"[""brief theft narrative with limited detail""]",5.263157894736842,1,0.09891794945367038,-0.09891794945367038,23.52313167947635,12.567147408632644,low,approve_or_fast_track
CLM-00513,POL-2724,CUST-6371,SHOP-017,2025-08-19,2025-11-06,2025-11-08,theft,front,6200,Sherbrooke,1,0,2,I discovered my vehicle missing in Sherbrooke and reported it immediately.,Damage appears consistent with claimant statement. Estimate is within expected range.,normal,0,79,2,high,0,0,[],0.0,1,0.13961816986764886,-0.13961816986764886,8.773263539362326,3.5093054157449304,low,approve_or_fast_track
CLM-00791,POL-3325,CUST-4982,SHOP-026,2025-05-09,2025-09-23,2025-09-25,collision,left side,14450,Quebec City,1,0,32,I was driving in Quebec City when another vehicle hit the left side of my car.,"Observed damage appears moderate, but submitted estimate is unusually high.",inflated_repair,1,137,2,very_high,1,8,"[""repair estimate above normal threshold"", ""repair estimate exceptionally high"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""single-area damage with unusually high repair cost""]",42.10526315789473,1,0.0684019700905214,-0.0684019700905214,34.5822037728132,39.09603940386212,medium,review_with_slm
CLM-00980,POL-9143,CUST-9656,SHOP-001,2024-06-01,2024-07-21,2024-07-23,vandalism,right side,3826,Longueuil,0,0,33,Another vehicle struck me on the right side in Longueuil.,Inspection found primary damage on the rear. Damage pattern does not match the claimant statement.,narrative_inconsistency,1,50,2,medium,1,7,"[""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""narrative inconsistency detected""]",36.84210526315789,1,0.10055187993271164,-0.10055187993271164,22.93099092763672,31.27765952894942,medium,review_with_slm
CLM-00991,POL-8656,CUST-1430,SHOP-019,2025-09-05,2025-09-08,2025-09-10,vandalism,left side,11634,Quebec City,4,20,58,I was hit on the left side while driving in Quebec City.,"Claim reported shortly after policy start. Estimate is unusually high. Observed damage on the rear, inconsistent with claimant statement. Repair shop is linked to several flagged claims.",mixed,1,3,2,very_high,5,17,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""multiple prior claims in the last 12 months"", ""same phone number linked to multiple claims"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""narrative inconsistency detected"", ""single-area damage with unusually high repair cost""]",89.47368421052632,-1,-0.055663092446261886,0.055663092446261886,79.54371244769155,85.5016955053924,high,priority_investigation
CLM-00106,POL-4302,CUST-1717,SHOP-026,2024-07-23,2024-10-03,2024-10-05,theft,right side,11679,Gatineau,1,0,2,I discovered my vehicle missing in Gatineau and reported it immediately.,Damage appears consistent with claimant statement. Estimate is within expected range.,normal,0,72,2,very_high,0,3,"[""repair estimate above normal threshold"", ""single-area damage with unusually high repair cost""]",15.789473684210526,1,0.11560136943443738,-0.11560136943443738,17.477015900753408,16.464490570827678,low,approve_or_fast_track
CLM-00856,POL-2195,CUST-4335,SHOP-019,2024-07-30,2024-09-13,2024-09-13,theft,rear,10647,Montreal,3,21,58,My car was stolen in Montreal and later found with damage.,Claim linked to multiple prior files sharing the same contact number and repair shop.,repeated_entity,1,45,0,very_high,1,12,"[""repair estimate above normal threshold"", ""multiple prior claims in the last 12 months"", ""same phone number linked to multiple claims"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""brief theft narrative with limited detail"", ""single-area damage with unusually high repair cost""]",63.1578947368421,-1,-0.055504233701334504,0.055504233701334504,79.48614161596755,69.68919348849228,high,priority_investigation
CLM-00339,POL-6319,CUST-8905,SHOP-006,2025-05-14,2025-07-31,2025-08-04,vandalism,left side,1653,Sherbrooke,1,0,2,My parked car was vandalized in Sherbrooke and the left side was damaged.,Damage appears consistent with claimant statement. Estimate is within expected range.,normal,0,78,4,low,0,0,[],0.0,1,0.12673967567093763,-0.12673967567093763,13.440464092887433,5.376185637154974,low,approve_or_fast_track
CLM-00151,POL-7073,CUST-6126,SHOP-014,2024-02-16,2025-10-14,2025-10-15,vandalism,rear,1866,Longueuil,1,0,2,I found damage on the rear of my vehicle while parked in Longueuil.,Damage appears consistent with claimant statement. Estimate is within expected range.,normal,0,606,1,low,0,0,[],0.0,1,0.049806841435093174,-0.049806841435093174,41.321127860355055,16.52845114414202,low,approve_or_fast_track
CLM-00255,POL-8895,CUST-6664,SHOP-022,2025-11-23,2026-03-15,2026-03-18,collision,front,1847,Sherbrooke,0,0,2,Another driver struck my vehicle on the front while I was driving in Sherbrooke.,Observed damage aligns with reported incident details.,normal,0,112,3,low,0,0,[],0.0,1,0.1463047864101948,-0.1463047864101948,6.3500159180255045,2.540006367210202,low,approve_or_fast_track
CLM-00583,POL-4182,CUST-8148,SHOP-009,2024-12-22,2025-10-08,2025-10-13,theft,left side,10705,Montreal,1,0,2,I discovered my vehicle missing in Montreal and reported it immediately.,Claim details and visible damage are coherent.,normal,0,290,5,very_high,0,3,"[""repair estimate above normal threshold"", ""single-area damage with unusually high repair cost""]",15.789473684210526,1,0.0755745921503107,-0.0755745921503107,31.982826459258657,22.26681479422978,low,approve_or_fast_track
CLM-00653,POL-3592,CUST-7541,SHOP-028,2024-03-15,2024-03-23,2024-03-25,theft,front,10289,Quebec City,1,0,31,I discovered my vehicle missing in Quebec City and reported it immediately.,Limited visible damage. Estimate appears elevated given observed condition.,early_policy,1,8,2,very_high,2,10,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""single-area damage with unusually high repair cost""]",52.63157894736842,1,0.12766543014819565,-0.12766543014819565,13.104968207833547,36.82093465155447,medium,review_with_slm
CLM-00394,POL-4454,CUST-6653,SHOP-002,2025-10-19,2025-12-21,2025-12-21,collision,rear,3700,Quebec City,1,1,2,I lost control briefly and damaged the rear of my vehicle in Quebec City.,Observed damage aligns with reported incident details.,normal,0,63,0,medium,0,0,[],0.0,1,0.01660208081520642,-0.01660208081520642,53.35462143325892,21.34184857330357,low,approve_or_fast_track
CLM-00594,POL-3094,CUST-9158,SHOP-026,2024-03-30,2025-03-03,2025-03-08,vandalism,right side,2188,Quebec City,0,0,2,I found damage on the right side of my vehicle while parked in Quebec City.,Claim details and visible damage are coherent.,normal,0,338,5,low,0,0,[],0.0,1,0.12336508410041852,-0.12336508410041852,14.66342505441584,5.865370021766337,low,approve_or_fast_track
CLM-00375,POL-2927,CUST-5467,SHOP-005,2024-06-10,2025-04-16,2025-04-16,collision,front,2646,Gatineau,1,0,2,Another driver struck my vehicle on the front while I was driving in Gatineau.,Observed damage aligns with reported incident details.,normal,0,310,0,medium,0,0,[],0.0,1,0.11918597657910018,-0.11918597657910018,16.17794473651647,6.471177894606588,low,approve_or_fast_track
CLM-00803,POL-3814,CUST-3587,SHOP-020,2025-11-09,2025-12-29,2025-12-31,vandalism,right side,10508,Quebec City,1,0,36,My parked car was vandalized in Quebec City and the right side was damaged.,"Observed damage appears moderate, but submitted estimate is unusually high.",inflated_repair,1,50,2,very_high,1,7,"[""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""single-area damage with unusually high repair cost""]",36.84210526315789,1,0.12366083462380761,-0.12366083462380761,14.55624427804686,27.927760869113477,low,approve_or_fast_track
CLM-00988,POL-9807,CUST-2532,SHOP-019,2024-09-24,2024-10-04,2024-10-05,collision,rear,9245,Quebec City,3,18,58,I was hit on the rear while driving in Quebec City.,"Claim reported shortly after policy start. Estimate is unusually high. Observed damage on the front, inconsistent with claimant statement. Repair shop is linked to several flagged claims.",mixed,1,10,1,very_high,5,16,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""multiple prior claims in the last 12 months"", ""same phone number linked to multiple claims"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""narrative inconsistency detected""]",84.21052631578947,-1,-0.03144192741232521,0.03144192741232521,70.76589781139032,78.83267491402981,high,priority_investigation
CLM-00149,POL-4555,CUST-8854,SHOP-007,2024-12-06,2025-06-09,2025-06-09,collision,rear,2280,Sherbrooke,1,0,2,I was driving in Sherbrooke when another vehicle hit the rear of my car.,Claim details and visible damage are coherent.,normal,0,185,0,low,0,0,[],0.0,1,0.12389698810776395,-0.12389698810776395,14.470661627295705,5.788264650918283,low,approve_or_fast_track
CLM-00303,POL-6785,CUST-9462,SHOP-018,2024-01-10,2026-01-26,2026-01-28,collision,left side,1880,Quebec City,1,0,2,I was driving in Quebec City when another vehicle hit the left side of my car.,Claim details and visible damage are coherent.,normal,0,747,2,low,0,0,[],0.0,1,0.00968387322638753,-0.00968387322638753,55.861798265794405,22.344719306317764,low,approve_or_fast_track
CLM-00535,POL-6922,CUST-9474,SHOP-025,2024-02-14,2024-10-30,2024-10-30,theft,right side,9361,Quebec City,1,0,2,My car was stolen in Quebec City and later found with damage.,Observed damage aligns with reported incident details.,normal,0,259,0,very_high,0,2,"[""repair estimate above normal threshold""]",10.526315789473683,1,0.10782180056465812,-0.10782180056465812,20.296352352719403,14.43433041477197,low,approve_or_fast_track
CLM-00092,POL-9214,CUST-3471,SHOP-002,2025-04-06,2025-06-27,2025-06-29,vandalism,front,3866,Sherbrooke,0,0,2,My parked car was vandalized in Sherbrooke and the front was damaged.,Damage appears consistent with claimant statement. Estimate is within expected range.,normal,0,82,2,medium,0,0,[],0.0,1,0.15553101215771847,-0.15553101215771847,3.0064071654753395,1.202562866190136,low,approve_or_fast_track
CLM-00468,POL-9551,CUST-9605,SHOP-009,2025-05-23,2025-08-07,2025-08-08,vandalism,front,3083,Longueuil,1,0,2,My parked car was vandalized in Longueuil and the front was damaged.,Observed damage aligns with reported incident details.,normal,0,76,1,medium,0,0,[],0.0,1,0.15265318944724315,-0.15265318944724315,4.0493377707247875,1.6197351082899152,low,approve_or_fast_track
CLM-00780,POL-6318,CUST-4621,SHOP-003,2025-09-18,2025-12-30,2026-01-04,vandalism,right side,10618,Quebec City,1,0,73,I found damage on the right side of my vehicle while parked in Quebec City.,"Observed damage appears moderate, but submitted estimate is unusually high.",inflated_repair,1,103,5,very_high,1,7,"[""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""single-area damage with unusually high repair cost""]",36.84210526315789,1,0.0026073645110441523,-0.0026073645110441523,58.426343847661435,45.47580069695931,medium,review_with_slm
CLM-00695,POL-7721,CUST-8557,SHOP-001,2025-07-26,2025-08-03,2025-08-05,collision,rear,10300,Longueuil,0,0,33,Another driver struck my vehicle on the rear while I was driving in Longueuil.,Claim filed shortly after policy inception. Damage appears less severe than estimated cost suggests.,early_policy,1,8,2,very_high,1,10,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""single-area damage with unusually high repair cost""]",52.63157894736842,1,0.1252797453360176,-0.1252797453360176,13.96954672965928,37.16676606028476,medium,review_with_slm
CLM-00693,POL-7923,CUST-7539,SHOP-029,2024-04-10,2024-04-18,2024-04-23,vandalism,left side,8634,Gatineau,1,0,31,I found damage on the left side of my vehicle while parked in Gatineau.,Limited visible damage. Estimate appears elevated given observed condition.,early_policy,1,8,5,very_high,2,9,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language""]",47.368421052631575,1,0.1021001729418552,-0.1021001729418552,22.36988542268264,37.369006800652,medium,review_with_slm
CLM-00748,POL-3217,CUST-3690,SHOP-017,2025-04-30,2025-05-10,2025-05-14,theft,rear,9711,Quebec City,0,1,25,My car was stolen in Quebec City and later found with damage.,Claim filed shortly after policy inception. Damage appears less severe than estimated cost suggests.,early_policy,1,10,4,very_high,1,9,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language""]",47.368421052631575,1,0.018887288310485695,-0.018887288310485695,52.52645615834574,49.43163509491724,medium,review_with_slm
CLM-00934,POL-1391,CUST-6153,SHOP-016,2024-07-22,2024-09-06,2024-09-07,theft,rear,8685,Gatineau,0,0,21,Another vehicle struck me on the rear in Gatineau.,Inspection found primary damage on the left side. Damage pattern does not match the claimant statement.,narrative_inconsistency,1,46,1,very_high,1,10,"[""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""narrative inconsistency detected"", ""brief theft narrative with limited detail""]",52.63157894736842,1,0.11344097688732496,-0.11344097688732496,18.259947906444683,38.88292653099892,medium,review_with_slm
CLM-00615,POL-1175,CUST-7946,SHOP-022,2025-06-04,2025-06-14,2025-06-19,theft,front,7346,Montreal,0,0,23,My car was stolen in Montreal and later found with damage.,Limited visible damage. Estimate appears elevated given observed condition.,early_policy,1,10,5,high,2,8,"[""claim filed shortly after policy start"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""brief theft narrative with limited detail""]",42.10526315789473,1,0.09107132590093481,-0.09107132590093481,26.36676892691035,35.80986546550098,medium,review_with_slm
CLM-00778,POL-5275,CUST-5967,SHOP-020,2025-06-10,2025-11-11,2025-11-16,collision,left side,12953,Quebec City,0,0,36,I lost control briefly and damaged the left side of my vehicle in Quebec City.,"Observed damage appears moderate, but submitted estimate is unusually high.",inflated_repair,1,154,5,very_high,1,8,"[""repair estimate above normal threshold"", ""repair estimate exceptionally high"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""single-area damage with unusually high repair cost""]",42.10526315789473,1,0.05380367193472624,-0.05380367193472624,39.87266585576782,41.21222423704397,medium,review_with_slm
CLM-00620,POL-2813,CUST-4105,SHOP-010,2024-02-11,2024-02-21,2024-02-25,theft,left side,8043,Laval,0,0,39,I discovered my vehicle missing in Laval and reported it immediately.,Limited visible damage. Estimate appears elevated given observed condition.,early_policy,1,10,4,very_high,2,9,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language""]",47.368421052631575,1,0.11067007029004877,-0.11067007029004877,19.264131827875218,36.126705362729034,medium,review_with_slm
CLM-00658,POL-2861,CUST-7658,SHOP-009,2025-06-17,2025-06-25,2025-06-27,theft,rear,9851,Quebec City,0,1,37,My car was stolen in Quebec City and later found with damage.,Claim filed shortly after policy inception. Damage appears less severe than estimated cost suggests.,early_policy,1,8,2,very_high,1,9,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language""]",47.368421052631575,1,0.030224078425260315,-0.030224078425260315,48.417973265028444,47.78824193759033,medium,review_with_slm
CLM-00566,POL-6630,CUST-7542,SHOP-028,2024-07-18,2025-09-27,2025-09-27,collision,left side,1969,Sherbrooke,0,0,2,I lost control briefly and damaged the left side of my vehicle in Sherbrooke.,Claim details and visible damage are coherent.,normal,0,436,0,low,0,0,[],0.0,1,0.07797555208032059,-0.07797555208032059,31.112712194099046,12.44508487763962,low,approve_or_fast_track
CLM-00304,POL-4580,CUST-5408,SHOP-006,2025-11-30,2026-01-23,2026-01-26,vandalism,rear,2761,Sherbrooke,0,0,2,I found damage on the rear of my vehicle while parked in Sherbrooke.,Damage appears consistent with claimant statement. Estimate is within expected range.,normal,0,54,3,medium,0,0,[],0.0,1,0.14454437205750953,-0.14454437205750953,6.9879947621192775,2.7951979048477114,low,approve_or_fast_track
CLM-00673,POL-4502,CUST-8624,SHOP-019,2024-11-25,2024-12-03,2024-12-06,collision,right side,9622,Gatineau,0,0,58,Another driver struck my vehicle on the right side while I was driving in Gatineau.,Claim filed shortly after policy inception. Damage appears less severe than estimated cost suggests.,early_policy,1,8,3,very_high,1,9,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language""]",47.368421052631575,1,0.05386523400578591,-0.05386523400578591,39.85035559746144,44.36119487056352,medium,review_with_slm
CLM-00960,POL-5789,CUST-5212,SHOP-014,2024-06-14,2025-09-23,2025-09-24,vandalism,rear,3280,Montreal,1,0,56,Another vehicle struck me on the rear in Montreal.,Inspection found primary damage on the front. Damage pattern does not match the claimant statement.,narrative_inconsistency,1,466,1,medium,1,7,"[""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""narrative inconsistency detected""]",36.84210526315789,-1,-0.00616401361479324,0.00616401361479324,61.605114612223375,46.747309002784085,medium,review_with_slm
CLM-00385,POL-1013,CUST-6885,SHOP-004,2024-10-15,2026-01-31,2026-01-31,collision,right side,3917,Quebec City,1,0,2,Another driver struck my vehicle on the right side while I was driving in Quebec City.,Observed damage aligns with reported incident details.,normal,0,473,0,medium,0,0,[],0.0,1,0.08643016092050598,-0.08643016092050598,28.048739461259807,11.219495784503923,low,approve_or_fast_track
CLM-00828,POL-7135,CUST-3600,SHOP-004,2025-11-27,2026-01-17,2026-01-22,vandalism,rear,12274,Gatineau,1,0,43,My parked car was vandalized in Gatineau and the rear was damaged.,"Observed damage appears moderate, but submitted estimate is unusually high.",inflated_repair,1,51,5,very_high,1,8,"[""repair estimate above normal threshold"", ""repair estimate exceptionally high"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""single-area damage with unusually high repair cost""]",42.10526315789473,1,0.05342804748032648,-0.05342804748032648,40.00879315719874,41.26667515761633,medium,review_with_slm
