claim_id,policy_id,claimant_id,repair_shop_id,policy_start_date,incident_date,claim_report_date,claim_type,damage_area,estimated_repair_cost,incident_city,prior_claims_12m,linked_claims_same_phone,linked_claims_same_repair_shop,claimant_narrative,adjuster_note,fraud_pattern_type,is_suspicious,days_since_policy_start,reporting_delay_days,repair_cost_band,adjuster_suspicious_keyword_hits,rule_score,rule_hits,rule_score_normalized,anomaly_prediction,anomaly_decision_score,anomaly_score_raw,anomaly_score_normalized,final_score,risk_level,review_decision
CLM-00934,POL-1391,CUST-6153,SHOP-016,2024-07-22,2024-09-06,2024-09-07,theft,rear,8685,Gatineau,0,0,21,Another vehicle struck me on the rear in Gatineau.,Inspection found primary damage on the left side. Damage pattern does not match the claimant statement.,narrative_inconsistency,1,46,1,very_high,1,10,"[""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""narrative inconsistency detected"", ""brief theft narrative with limited detail""]",52.63157894736842,1,0.11344097688732496,-0.11344097688732496,18.259947906444683,38.88292653099892,medium,review_with_slm
CLM-00615,POL-1175,CUST-7946,SHOP-022,2025-06-04,2025-06-14,2025-06-19,theft,front,7346,Montreal,0,0,23,My car was stolen in Montreal and later found with damage.,Limited visible damage. Estimate appears elevated given observed condition.,early_policy,1,10,5,high,2,8,"[""claim filed shortly after policy start"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""brief theft narrative with limited detail""]",42.10526315789473,1,0.09107132590093481,-0.09107132590093481,26.36676892691035,35.80986546550098,medium,review_with_slm
CLM-00778,POL-5275,CUST-5967,SHOP-020,2025-06-10,2025-11-11,2025-11-16,collision,left side,12953,Quebec City,0,0,36,I lost control briefly and damaged the left side of my vehicle in Quebec City.,"Observed damage appears moderate, but submitted estimate is unusually high.",inflated_repair,1,154,5,very_high,1,8,"[""repair estimate above normal threshold"", ""repair estimate exceptionally high"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""single-area damage with unusually high repair cost""]",42.10526315789473,1,0.05380367193472624,-0.05380367193472624,39.87266585576782,41.21222423704397,medium,review_with_slm
CLM-00620,POL-2813,CUST-4105,SHOP-010,2024-02-11,2024-02-21,2024-02-25,theft,left side,8043,Laval,0,0,39,I discovered my vehicle missing in Laval and reported it immediately.,Limited visible damage. Estimate appears elevated given observed condition.,early_policy,1,10,4,very_high,2,9,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language""]",47.368421052631575,1,0.11067007029004877,-0.11067007029004877,19.264131827875218,36.126705362729034,medium,review_with_slm
CLM-00658,POL-2861,CUST-7658,SHOP-009,2025-06-17,2025-06-25,2025-06-27,theft,rear,9851,Quebec City,0,1,37,My car was stolen in Quebec City and later found with damage.,Claim filed shortly after policy inception. Damage appears less severe than estimated cost suggests.,early_policy,1,8,2,very_high,1,9,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language""]",47.368421052631575,1,0.030224078425260315,-0.030224078425260315,48.417973265028444,47.78824193759033,medium,review_with_slm
CLM-00673,POL-4502,CUST-8624,SHOP-019,2024-11-25,2024-12-03,2024-12-06,collision,right side,9622,Gatineau,0,0,58,Another driver struck my vehicle on the right side while I was driving in Gatineau.,Claim filed shortly after policy inception. Damage appears less severe than estimated cost suggests.,early_policy,1,8,3,very_high,1,9,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language""]",47.368421052631575,1,0.05386523400578591,-0.05386523400578591,39.85035559746144,44.36119487056352,medium,review_with_slm
CLM-00960,POL-5789,CUST-5212,SHOP-014,2024-06-14,2025-09-23,2025-09-24,vandalism,rear,3280,Montreal,1,0,56,Another vehicle struck me on the rear in Montreal.,Inspection found primary damage on the front. Damage pattern does not match the claimant statement.,narrative_inconsistency,1,466,1,medium,1,7,"[""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""narrative inconsistency detected""]",36.84210526315789,-1,-0.00616401361479324,0.00616401361479324,61.605114612223375,46.747309002784085,medium,review_with_slm
CLM-00828,POL-7135,CUST-3600,SHOP-004,2025-11-27,2026-01-17,2026-01-22,vandalism,rear,12274,Gatineau,1,0,43,My parked car was vandalized in Gatineau and the rear was damaged.,"Observed damage appears moderate, but submitted estimate is unusually high.",inflated_repair,1,51,5,very_high,1,8,"[""repair estimate above normal threshold"", ""repair estimate exceptionally high"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""single-area damage with unusually high repair cost""]",42.10526315789473,1,0.05342804748032648,-0.05342804748032648,40.00879315719874,41.26667515761633,medium,review_with_slm
CLM-00836,POL-1420,CUST-4539,SHOP-019,2024-07-04,2024-08-27,2024-09-01,theft,front,10266,Quebec City,0,1,58,I discovered my vehicle missing in Quebec City and reported it immediately.,"Observed damage appears moderate, but submitted estimate is unusually high.",inflated_repair,1,54,5,very_high,1,7,"[""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""single-area damage with unusually high repair cost""]",36.84210526315789,-1,-0.028578857556619708,0.028578857556619708,69.72831367995187,49.99658862987548,medium,review_with_slm
CLM-00640,POL-7944,CUST-8885,SHOP-023,2025-02-27,2025-03-07,2025-03-08,theft,rear,11759,Sherbrooke,0,0,27,I discovered my vehicle missing in Sherbrooke and reported it immediately.,Limited visible damage. Estimate appears elevated given observed condition.,early_policy,1,8,1,very_high,2,10,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""single-area damage with unusually high repair cost""]",52.63157894736842,1,0.09881582918802573,-0.09881582918802573,23.56014033538463,41.0030035025749,medium,review_with_slm
CLM-00786,POL-4094,CUST-1475,SHOP-020,2024-08-17,2025-02-04,2025-02-08,vandalism,front,13606,Gatineau,1,0,36,My parked car was vandalized in Gatineau and the front was damaged.,Repair estimate is significantly above expected range for the reported damage.,inflated_repair,1,171,4,very_high,0,6,"[""repair estimate above normal threshold"", ""repair estimate exceptionally high"", ""repair shop linked to multiple claims"", ""single-area damage with unusually high repair cost""]",31.57894736842105,1,0.06994435867668392,-0.06994435867668392,34.023238046453145,32.55666363963389,medium,review_with_slm
CLM-00641,POL-9633,CUST-4593,SHOP-023,2024-03-30,2024-04-05,2024-04-09,collision,rear,8180,Longueuil,1,0,27,I was driving in Longueuil when another vehicle hit the rear of my car.,Limited visible damage. Estimate appears elevated given observed condition.,early_policy,1,6,4,very_high,2,9,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language""]",47.368421052631575,1,0.12152401311016481,-0.12152401311016481,15.330634078510089,34.55330626298298,medium,review_with_slm
CLM-00639,POL-3401,CUST-6247,SHOP-005,2025-02-03,2025-02-11,2025-02-14,theft,front,9615,Gatineau,1,0,35,I discovered my vehicle missing in Gatineau and reported it immediately.,Limited visible damage. Estimate appears elevated given observed condition.,early_policy,1,8,3,very_high,2,9,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language""]",47.368421052631575,1,0.12311895700559566,-0.12311895700559566,14.752622168274703,34.32210149888883,medium,review_with_slm
CLM-00724,POL-4998,CUST-6385,SHOP-008,2025-01-05,2025-01-14,2025-01-19,theft,front,8887,Laval,1,0,29,I discovered my vehicle missing in Laval and reported it immediately.,Limited visible damage. Estimate appears elevated given observed condition.,early_policy,1,9,5,very_high,2,9,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language""]",47.368421052631575,1,0.10243851600051423,-0.10243851600051423,22.24726899823621,37.31996023087343,medium,review_with_slm
CLM-00613,POL-1155,CUST-9414,SHOP-023,2024-06-08,2024-06-17,2024-06-20,theft,left side,10839,Sherbrooke,1,0,27,My car was stolen in Sherbrooke and later found with damage.,Limited visible damage. Estimate appears elevated given observed condition.,early_policy,1,9,3,very_high,2,10,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""single-area damage with unusually high repair cost""]",52.63157894736842,1,0.12155906482774098,-0.12155906482774098,15.317931242823345,37.706119865550384,medium,review_with_slm
CLM-00827,POL-7513,CUST-9370,SHOP-007,2024-05-25,2025-02-06,2025-02-06,collision,left side,13682,Gatineau,0,0,31,Another driver struck my vehicle on the left side while I was driving in Gatineau.,Repair estimate is significantly above expected range for the reported damage.,inflated_repair,1,257,0,very_high,0,6,"[""repair estimate above normal threshold"", ""repair estimate exceptionally high"", ""repair shop linked to multiple claims"", ""single-area damage with unusually high repair cost""]",31.57894736842105,1,0.032250458345685185,-0.032250458345685185,47.68360779172068,38.020811537740904,medium,review_with_slm
CLM-00998,POL-6292,CUST-4698,SHOP-003,2025-02-20,2025-02-25,2025-02-26,collision,front,13503,Gatineau,4,18,73,I was hit on the front while driving in Gatineau.,"Claim reported shortly after policy start. Estimate is unusually high. Observed damage on the rear, inconsistent with claimant statement. Repair shop is linked to several flagged claims.",mixed,1,5,1,very_high,5,18,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair estimate exceptionally high"", ""multiple prior claims in the last 12 months"", ""same phone number linked to multiple claims"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""narrative inconsistency detected"", ""single-area damage with unusually high repair cost""]",94.73684210526315,-1,-0.0748486413081263,0.0748486413081263,86.4966063885564,91.44074781858046,high,priority_investigation
CLM-00732,POL-8082,CUST-9081,SHOP-009,2024-03-29,2024-04-07,2024-04-12,vandalism,front,7606,Montreal,0,0,37,My parked car was vandalized in Montreal and the front was damaged.,Limited visible damage. Estimate appears elevated given observed condition.,early_policy,1,9,5,high,2,7,"[""claim filed shortly after policy start"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language""]",36.84210526315789,1,0.0878425782868304,-0.0878425782868304,27.536875650690927,33.120013418171105,medium,review_with_slm
CLM-00017,POL-4044,CUST-2122,SHOP-020,2024-03-10,2026-03-01,2026-03-02,theft,front,9666,Laval,0,0,2,My car was stolen in Laval and later found with damage.,Observed damage aligns with reported incident details.,normal,0,721,1,very_high,0,3,"[""repair estimate above normal threshold"", ""brief theft narrative with limited detail""]",15.789473684210526,1,0.0063400953381695935,-0.0063400953381695935,57.073592266892845,32.30312111728345,medium,review_with_slm
CLM-00823,POL-6384,CUST-8571,SHOP-022,2025-08-27,2026-02-06,2026-02-10,vandalism,left side,14506,Longueuil,1,0,23,I found damage on the left side of my vehicle while parked in Longueuil.,Repair estimate is significantly above expected range for the reported damage.,inflated_repair,1,163,4,very_high,0,6,"[""repair estimate above normal threshold"", ""repair estimate exceptionally high"", ""repair shop linked to multiple claims"", ""single-area damage with unusually high repair cost""]",31.57894736842105,1,0.04050684721989606,-0.04050684721989606,44.6914705018133,36.82395662177795,medium,review_with_slm
CLM-00725,POL-7862,CUST-4764,SHOP-019,2024-05-08,2024-05-18,2024-05-20,theft,rear,11718,Longueuil,1,0,58,I discovered my vehicle missing in Longueuil and reported it immediately.,Limited visible damage. Estimate appears elevated given observed condition.,early_policy,1,10,2,very_high,2,10,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""single-area damage with unusually high repair cost""]",52.63157894736842,1,0.054875905268031766,-0.054875905268031766,39.48408564365035,47.37258162588119,medium,review_with_slm
CLM-00842,POL-7755,CUST-4048,SHOP-028,2025-06-15,2025-12-10,2025-12-13,vandalism,right side,12426,Sherbrooke,1,0,31,I found damage on the right side of my vehicle while parked in Sherbrooke.,"Observed damage appears moderate, but submitted estimate is unusually high.",inflated_repair,1,178,3,very_high,1,8,"[""repair estimate above normal threshold"", ""repair estimate exceptionally high"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""single-area damage with unusually high repair cost""]",42.10526315789473,1,0.09965870302035507,-0.09965870302035507,23.2546806165144,34.565030141342596,medium,review_with_slm
CLM-00621,POL-7551,CUST-9222,SHOP-024,2025-02-02,2025-02-10,2025-02-15,collision,front,7065,Laval,1,0,24,Another driver struck my vehicle on the front while I was driving in Laval.,Limited visible damage. Estimate appears elevated given observed condition.,early_policy,1,8,5,high,2,7,"[""claim filed shortly after policy start"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language""]",36.84210526315789,1,0.08820668290469058,-0.08820668290469058,27.40492316866457,33.06723242536056,medium,review_with_slm
CLM-00958,POL-2246,CUST-5483,SHOP-018,2025-07-13,2025-11-26,2025-11-26,vandalism,left side,3958,Sherbrooke,0,0,34,Another vehicle struck me on the left side in Sherbrooke.,Inspection found primary damage on the front. Damage pattern does not match the claimant statement.,narrative_inconsistency,1,136,0,medium,1,7,"[""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""narrative inconsistency detected""]",36.84210526315789,1,0.06790202477958096,-0.06790202477958096,34.76338528334643,36.01061727123331,medium,review_with_slm
CLM-00966,POL-6194,CUST-5031,SHOP-010,2025-07-03,2026-02-28,2026-03-03,theft,front,5873,Montreal,1,0,39,Another vehicle struck me on the front in Montreal.,Inspection found primary damage on the left side. Damage pattern does not match the claimant statement.,narrative_inconsistency,1,240,3,high,1,8,"[""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""narrative inconsistency detected"", ""brief theft narrative with limited detail""]",42.10526315789473,1,0.0779510998159414,-0.0779510998159414,31.121573759752792,37.71178739863795,medium,review_with_slm
CLM-00708,POL-5309,CUST-1491,SHOP-002,2024-12-12,2024-12-15,2024-12-20,collision,left side,11997,Laval,0,0,21,Another driver struck my vehicle on the left side while I was driving in Laval.,Claim filed shortly after policy inception. Damage appears less severe than estimated cost suggests.,early_policy,1,3,5,very_high,1,10,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""single-area damage with unusually high repair cost""]",52.63157894736842,1,0.06489888098360796,-0.06489888098360796,35.85173258333279,45.919640401754165,medium,review_with_slm
CLM-00883,POL-5740,CUST-3317,SHOP-003,2025-06-15,2026-03-13,2026-03-16,collision,right side,3509,Montreal,4,15,73,Another driver struck my vehicle on the right side while I was driving in Montreal.,Repeated entity pattern detected across recent claims.,repeated_entity,1,271,3,medium,0,6,"[""multiple prior claims in the last 12 months"", ""same phone number linked to multiple claims"", ""repair shop linked to multiple claims""]",31.57894736842105,-1,-0.05950204711862683,0.05950204711862683,80.93495983252906,51.32135235406425,medium,review_with_slm
CLM-00742,POL-5950,CUST-5490,SHOP-015,2024-07-26,2024-08-05,2024-08-10,vandalism,right side,9003,Longueuil,1,0,28,My parked car was vandalized in Longueuil and the right side was damaged.,Limited visible damage. Estimate appears elevated given observed condition.,early_policy,1,10,5,very_high,2,9,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language""]",47.368421052631575,1,0.10350052515513125,-0.10350052515513125,21.862394055671647,37.1660102538476,medium,review_with_slm
CLM-00630,POL-4609,CUST-5855,SHOP-023,2024-10-01,2024-10-07,2024-10-08,collision,rear,9039,Gatineau,0,0,27,I lost control briefly and damaged the rear of my vehicle in Gatineau.,Claim filed shortly after policy inception. Damage appears less severe than estimated cost suggests.,early_policy,1,6,1,very_high,1,9,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language""]",47.368421052631575,1,0.1243617186942908,-0.1243617186942908,14.302242026560702,34.14194944220323,medium,review_with_slm
CLM-00661,POL-9133,CUST-9924,SHOP-004,2025-10-10,2025-10-19,2025-10-20,vandalism,front,9872,Quebec City,0,0,43,My parked car was vandalized in Quebec City and the front was damaged.,Limited visible damage. Estimate appears elevated given observed condition.,early_policy,1,9,1,very_high,2,9,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language""]",47.368421052631575,1,0.09262404000649527,-0.09262404000649527,25.804061204854722,38.742677113520834,medium,review_with_slm
CLM-00933,POL-7679,CUST-3734,SHOP-017,2025-05-26,2025-08-28,2025-08-28,collision,front,4256,Longueuil,1,0,25,Another vehicle struck me on the front in Longueuil.,Inspection found primary damage on the left side. Damage pattern does not match the claimant statement.,narrative_inconsistency,1,94,0,medium,1,7,"[""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""narrative inconsistency detected""]",36.84210526315789,1,0.07809346711663046,-0.07809346711663046,31.069979471287795,34.533254946409855,medium,review_with_slm
CLM-00968,POL-2857,CUST-2559,SHOP-009,2024-12-07,2025-06-17,2025-06-17,collision,rear,4184,Montreal,0,0,37,Another vehicle struck me on the rear in Montreal.,Inspection found primary damage on the right side. Damage pattern does not match the claimant statement.,narrative_inconsistency,1,192,0,medium,1,7,"[""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""narrative inconsistency detected""]",36.84210526315789,1,0.06053769509536455,-0.06053769509536455,37.432237949933295,37.078158337868054,medium,review_with_slm
CLM-00987,POL-7152,CUST-9772,SHOP-003,2024-04-03,2024-04-07,2024-04-09,vandalism,rear,11778,Laval,3,15,73,I was hit on the rear while driving in Laval.,"Claim reported shortly after policy start. Estimate is unusually high. Observed damage on the right side, inconsistent with claimant statement. Repair shop is linked to several flagged claims.",mixed,1,4,2,very_high,5,17,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""multiple prior claims in the last 12 months"", ""same phone number linked to multiple claims"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""narrative inconsistency detected"", ""single-area damage with unusually high repair cost""]",89.47368421052632,-1,-0.05544970630835966,0.05544970630835966,79.46638074371127,85.4707628238003,high,priority_investigation
CLM-00927,POL-6890,CUST-7241,SHOP-003,2025-05-17,2026-01-25,2026-01-30,theft,right side,5732,Quebec City,2,21,73,I discovered my vehicle missing in Quebec City and reported it immediately.,Claim linked to multiple prior files sharing the same contact number and repair shop.,repeated_entity,1,253,5,high,1,8,"[""multiple prior claims in the last 12 months"", ""same phone number linked to multiple claims"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language""]",42.10526315789473,-1,-0.06865008919156512,0.06865008919156512,84.25023461344186,58.96325174011359,medium,review_with_slm
CLM-00684,POL-4911,CUST-2078,SHOP-018,2024-04-13,2024-04-17,2024-04-19,vandalism,right side,9847,Quebec City,0,1,34,My parked car was vandalized in Quebec City and the right side was damaged.,Limited visible damage. Estimate appears elevated given observed condition.,early_policy,1,4,2,very_high,2,9,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language""]",47.368421052631575,1,0.029625623471121187,-0.029625623471121187,48.63485493229132,47.87499460449547,medium,review_with_slm
CLM-00884,POL-3099,CUST-7054,SHOP-019,2025-04-29,2025-06-30,2025-06-30,theft,left side,8416,Laval,4,15,58,I discovered my vehicle missing in Laval and reported it immediately.,Claim linked to multiple prior files sharing the same contact number and repair shop.,repeated_entity,1,62,0,very_high,1,10,"[""repair estimate above normal threshold"", ""multiple prior claims in the last 12 months"", ""same phone number linked to multiple claims"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language""]",52.63157894736842,-1,-0.07238757114268946,0.07238757114268946,85.60470801418558,65.82083057409528,high,priority_investigation
CLM-00976,POL-4080,CUST-4977,SHOP-016,2025-05-15,2025-11-01,2025-11-04,collision,left side,1512,Quebec City,1,0,21,Another vehicle struck me on the left side in Quebec City.,Inspection found primary damage on the rear. Damage pattern does not match the claimant statement.,narrative_inconsistency,1,170,3,low,1,7,"[""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""narrative inconsistency detected""]",36.84210526315789,1,0.07812114905542322,-0.07812114905542322,31.05994746303568,34.529242143109,medium,review_with_slm
CLM-00799,POL-9886,CUST-4522,SHOP-020,2025-05-13,2025-11-12,2025-11-16,collision,right side,14181,Sherbrooke,1,0,36,Another driver struck my vehicle on the right side while I was driving in Sherbrooke.,"Observed damage appears moderate, but submitted estimate is unusually high.",inflated_repair,1,183,4,very_high,1,8,"[""repair estimate above normal threshold"", ""repair estimate exceptionally high"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""single-area damage with unusually high repair cost""]",42.10526315789473,1,0.05312089988673829,-0.05312089988673829,40.12010426212394,41.311199599586416,medium,review_with_slm
CLM-00768,POL-2636,CUST-8713,SHOP-018,2025-12-04,2026-02-22,2026-02-27,collision,right side,14334,Quebec City,0,1,34,I was driving in Quebec City when another vehicle hit the right side of my car.,"Observed damage appears moderate, but submitted estimate is unusually high.",inflated_repair,1,80,5,very_high,1,8,"[""repair estimate above normal threshold"", ""repair estimate exceptionally high"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""single-area damage with unusually high repair cost""]",42.10526315789473,-1,-0.039841051948256156,0.039841051948256156,73.80976288478018,54.78706304864892,medium,review_with_slm
CLM-00852,POL-8449,CUST-9978,SHOP-003,2025-02-02,2025-10-19,2025-10-19,vandalism,front,3185,Laval,3,21,73,My parked car was vandalized in Laval and the front was damaged.,Claim linked to multiple prior files sharing the same contact number and repair shop.,repeated_entity,1,259,0,medium,1,8,"[""multiple prior claims in the last 12 months"", ""same phone number linked to multiple claims"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language""]",42.10526315789473,-1,-0.038079183313981746,0.038079183313981746,73.17125700517012,54.53166069680489,medium,review_with_slm
CLM-00637,POL-7314,CUST-3414,SHOP-012,2025-11-02,2025-11-09,2025-11-10,vandalism,right side,9953,Quebec City,0,0,16,My parked car was vandalized in Quebec City and the right side was damaged.,Claim filed shortly after policy inception. Damage appears less severe than estimated cost suggests.,early_policy,1,7,1,very_high,1,9,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language""]",47.368421052631575,1,0.1088606570743017,-0.1088606570743017,19.919867990278963,36.38899982769053,medium,review_with_slm
CLM-00660,POL-7113,CUST-3898,SHOP-018,2025-09-01,2025-09-04,2025-09-05,theft,right side,10369,Sherbrooke,1,0,34,I discovered my vehicle missing in Sherbrooke and reported it immediately.,Claim filed shortly after policy inception. Damage appears less severe than estimated cost suggests.,early_policy,1,3,1,very_high,1,10,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""single-area damage with unusually high repair cost""]",52.63157894736842,1,0.1135631363921642,-0.1135631363921642,18.21567697694816,38.86521815920031,medium,review_with_slm
CLM-00942,POL-9977,CUST-6416,SHOP-021,2025-11-11,2026-01-21,2026-01-25,collision,left side,3932,Laval,0,0,27,Another vehicle struck me on the left side in Laval.,Inspection found primary damage on the rear. Damage pattern does not match the claimant statement.,narrative_inconsistency,1,71,4,medium,1,7,"[""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""narrative inconsistency detected""]",36.84210526315789,1,0.09556624712609174,-0.09556624712609174,24.737797518478025,32.00038216528594,medium,review_with_slm
CLM-00868,POL-8677,CUST-5025,SHOP-003,2024-05-13,2025-10-23,2025-10-25,vandalism,front,2197,Montreal,4,21,73,My parked car was vandalized in Montreal and the front was damaged.,Repeated entity pattern detected across recent claims.,repeated_entity,1,528,2,low,0,6,"[""multiple prior claims in the last 12 months"", ""same phone number linked to multiple claims"", ""repair shop linked to multiple claims""]",31.57894736842105,-1,-0.0844362005473287,0.0844362005473287,89.9711633596336,54.93583376490607,medium,review_with_slm
CLM-00642,POL-4973,CUST-4452,SHOP-027,2024-08-17,2024-08-26,2024-08-31,collision,front,8295,Quebec City,0,0,28,Another driver struck my vehicle on the front while I was driving in Quebec City.,Claim filed shortly after policy inception. Damage appears less severe than estimated cost suggests.,early_policy,1,9,5,very_high,1,9,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language""]",47.368421052631575,1,0.10189976376228821,-0.10189976376228821,22.442514242443682,37.39805832855642,medium,review_with_slm
CLM-00944,POL-7551,CUST-7869,SHOP-019,2024-12-05,2025-06-06,2025-06-06,collision,rear,4352,Quebec City,0,0,58,Another vehicle struck me on the rear in Quebec City.,Inspection found primary damage on the left side. Damage pattern does not match the claimant statement.,narrative_inconsistency,1,183,0,medium,1,7,"[""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""narrative inconsistency detected""]",36.84210526315789,1,0.006559071837086372,-0.006559071837086372,56.9942346012106,44.902956998378976,medium,review_with_slm
CLM-00920,POL-8521,CUST-9804,SHOP-014,2024-05-29,2025-03-15,2025-03-19,collision,left side,2009,Quebec City,3,15,56,I was driving in Quebec City when another vehicle hit the left side of my car.,Repeated entity pattern detected across recent claims.,repeated_entity,1,290,4,low,0,6,"[""multiple prior claims in the last 12 months"", ""same phone number linked to multiple claims"", ""repair shop linked to multiple claims""]",31.57894736842105,-1,-0.04500076831454347,0.04500076831454347,75.67965782070509,49.219231549334665,medium,review_with_slm
CLM-00994,POL-2073,CUST-3318,SHOP-019,2025-02-13,2025-02-23,2025-02-27,theft,rear,12784,Gatineau,4,21,58,I was hit on the rear while driving in Gatineau.,"Claim reported shortly after policy start. Estimate is unusually high. Observed damage on the front, inconsistent with claimant statement. Repair shop is linked to several flagged claims.",mixed,1,10,4,very_high,5,19,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair estimate exceptionally high"", ""multiple prior claims in the last 12 months"", ""same phone number linked to multiple claims"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""narrative inconsistency detected"", ""brief theft narrative with limited detail"", ""single-area damage with unusually high repair cost""]",100.0,-1,-0.06889630924134593,0.06889630924134593,84.33946541442474,93.7357861657699,high,priority_investigation
CLM-00702,POL-8925,CUST-7168,SHOP-016,2025-09-12,2025-09-14,2025-09-16,vandalism,left side,8898,Sherbrooke,1,0,21,I found damage on the left side of my vehicle while parked in Sherbrooke.,Claim filed shortly after policy inception. Damage appears less severe than estimated cost suggests.,early_policy,1,2,2,very_high,1,9,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language""]",47.368421052631575,1,0.11043161941423385,-0.11043161941423385,19.350547059546955,36.161271455397724,medium,review_with_slm
CLM-00396,POL-5466,CUST-6488,SHOP-009,2024-09-30,2025-12-14,2025-12-14,theft,right side,8777,Sherbrooke,0,1,2,My car was stolen in Sherbrooke and later found with damage.,Claim details and visible damage are coherent.,normal,0,440,0,very_high,0,2,"[""repair estimate above normal threshold""]",10.526315789473683,-1,-0.027389323040342584,0.027389323040342584,69.29722320710579,34.034678756526525,medium,review_with_slm
CLM-00782,POL-9676,CUST-7048,SHOP-010,2024-10-25,2025-12-13,2025-12-15,theft,right side,12558,Laval,0,0,39,I discovered my vehicle missing in Laval and reported it immediately.,"Observed damage appears moderate, but submitted estimate is unusually high.",inflated_repair,1,414,2,very_high,1,8,"[""repair estimate above normal threshold"", ""repair estimate exceptionally high"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""single-area damage with unusually high repair cost""]",42.10526315789473,1,0.03117845068746594,-0.03117845068746594,48.07210621858659,44.492000382171476,medium,review_with_slm
